result_id,model_id,decision,construct,window,modality,comparator,population,rationale,factor
AUDIT-0328,NONE,EXCLUDE,Pain,6 h,TEAS,CONTROL_TYPE_REVIEW_REQUIRED,Available-case/completer analysis within SNVP risk stratum,"Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: Outcome was measured according to Methods, but no treatment-stratum numerical pain result is reported in the accessed article. This is NOT REPORTED, not SOURCE NOT ACCESSED.",
AUDIT-0329,NONE,EXCLUDE,Pain,12 h,TEAS,CONTROL_TYPE_REVIEW_REQUIRED,Available-case/completer analysis within SNVP risk stratum,"Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: Outcome was measured according to Methods, but no treatment-stratum numerical pain result is reported in the accessed article. This is NOT REPORTED, not SOURCE NOT ACCESSED.",
AUDIT-0330,NONE,EXCLUDE,Pain,24 h,TEAS,CONTROL_TYPE_REVIEW_REQUIRED,Available-case/completer analysis within SNVP risk stratum,"Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: Outcome was measured according to Methods, but no treatment-stratum numerical pain result is reported in the accessed article. This is NOT REPORTED, not SOURCE NOT ACCESSED.",
AUDIT-0331,NONE,EXCLUDE,Pain,36 h,TEAS,CONTROL_TYPE_REVIEW_REQUIRED,Available-case/completer analysis within SNVP risk stratum,"Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: Outcome was measured according to Methods, but no treatment-stratum numerical pain result is reported in the accessed article. This is NOT REPORTED, not SOURCE NOT ACCESSED.",
AUDIT-0332,NONE,EXCLUDE,PONV,0–2 h,TEAS,Sham,Modified intention-to-treat / completer analysis reported in Table 1,Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: NOT REPORTED,
AUDIT-0333,NONE,EXCLUDE,PONV,2–4 h,TEAS,Sham,Modified intention-to-treat / completer analysis reported in Table 1,Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: NOT REPORTED,
AUDIT-0334,NONE,EXCLUDE,PONV,4–6 h,TEAS,Sham,Modified intention-to-treat / completer analysis reported in Table 1,Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: NOT REPORTED,
AUDIT-0335,NONE,EXCLUDE,PONV,6–24 h,TEAS,Sham,Modified intention-to-treat / completer analysis reported in Table 1,Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: NOT REPORTED,
AUDIT-0336,NONE,EXCLUDE,PONV,0–2 h,TEAS,Sham,Modified intention-to-treat / completer analysis reported in Table 1,Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: NOT REPORTED,
AUDIT-0337,NONE,EXCLUDE,PONV,2–4 h,TEAS,Sham,Modified intention-to-treat / completer analysis reported in Table 1,Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: NOT REPORTED,
AUDIT-0338,NONE,EXCLUDE,PONV,4–6 h,TEAS,Sham,Modified intention-to-treat / completer analysis reported in Table 1,Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: NOT REPORTED,
AUDIT-0339,NONE,EXCLUDE,PONV,6–24 h,TEAS,Sham,Modified intention-to-treat / completer analysis reported in Table 1,Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: NOT REPORTED,
AUDIT-0340,NONE,HOLD,Opioid demand,Postoperative; exact pump duration not stated,TEAS,Sham,Modified intention-to-treat / completer analysis reported in Table 1,"Source ambiguity or unavailable required statistic: Unresolved source statistic, denominator or timepoint. Source QC: PCIA presses are a proxy for demand, not a measured sufentanil mass.",
AUDIT-0341,NONE,EXCLUDE,Pain,6 h,TEAS,Sham,Modified intention-to-treat / completer analysis reported in Table 1,Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: NOT REPORTED,
AUDIT-0343,NONE,EXCLUDE,Pain,48 h,TEAS,Sham,Modified intention-to-treat / completer analysis reported in Table 1,Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: No exact between-group P value is printed for 48 h.,
AUDIT-0344,NONE,EXCLUDE,Sleep quality,24 h,TEAS,Sham,Modified intention-to-treat / completer analysis reported in Table 1,Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: The article describes sleep quality as improved in TEAS; this extraction preserves the printed scores without reinterpreting the scale.,
AUDIT-0345,NONE,EXCLUDE,Sleep quality,48 h,TEAS,Sham,Modified intention-to-treat / completer analysis reported in Table 1,Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: The article describes sleep quality as improved in TEAS; this extraction preserves the printed scores without reinterpreting the scale.,
AUDIT-0348,NONE,EXCLUDE,Functional recovery,Postoperative,TEAS,Sham,Modified intention-to-treat / completer analysis reported in Table 1,Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: Table note specifies mean (SD) for these rows.,
AUDIT-0349,NONE,EXCLUDE,Functional recovery,Postoperative,TEAS,Sham,Modified intention-to-treat / completer analysis reported in Table 1,Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: Table note specifies mean (SD) for these rows.,
AUDIT-0350,NONE,HOLD,Length of stay,Postoperative hospitalization,TEAS,Sham,Modified intention-to-treat / completer analysis reported in Table 1,"No directly tabulated mean/SD or event/denominator for current quantitative body; preserve original statistic, no automatic median or graph conversion. Source QC: NOT REPORTED",
AUDIT-0351,NONE,EXCLUDE,Adverse events,Postoperative,TEAS,Sham,Modified intention-to-treat / completer analysis reported in Table 1,Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: NOT REPORTED,
AUDIT-0352,NONE,EXCLUDE,Adverse events,Postoperative,TEAS,Sham,Modified intention-to-treat / completer analysis reported in Table 1,Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: NOT REPORTED,
AUDIT-0353,NONE,EXCLUDE,Adverse events,Postoperative,TEAS,Sham,Modified intention-to-treat / completer analysis reported in Table 1,Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: NOT REPORTED,
AUDIT-0354,NONE,HOLD,Quality of recovery,6 h,TEAS,Sham,Modified intention-to-treat / completer analysis reported in Table 1,"No directly tabulated mean/SD or event/denominator for current quantitative body; preserve original statistic, no automatic median or graph conversion. Source QC: Do not visually digitize. The text reports the between-group significance but not exact group mean/SD for this timepoint.",
AUDIT-0355,NONE,HOLD,Quality of recovery,24 h,TEAS,Sham,Modified intention-to-treat / completer analysis reported in Table 1,"No directly tabulated mean/SD or event/denominator for current quantitative body; preserve original statistic, no automatic median or graph conversion. Source QC: Do not visually digitize. The text reports the between-group significance but not exact group mean/SD for this timepoint.",
AUDIT-0356,NONE,HOLD,Quality of recovery,48 h,TEAS,Sham,Modified intention-to-treat / completer analysis reported in Table 1,"Source ambiguity or unavailable required statistic: Nonstandard or incomplete statistic; no inferred quantities. Source QC: Figure 2 shows mean±SD graphically, but exact SD values are not printed in text/table; no visual digitization performed.",
AUDIT-0357,NONE,EXCLUDE,Rescue analgesia,Postoperative; exact window not stated,TEAS,Sham,Modified intention-to-treat / completer analysis reported in Table 1,Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: The accessed Table 3 does not print the numeric rescue-analgesia counts. Record as NOT REPORTED rather than zero.,
AUDIT-0358,NONE,EXCLUDE,Quality of recovery,Postoperative day 2 (~48 h),TEAS,Sham,Intention-to-treat; all randomized participants analyzed,Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: NOT REPORTED,
AUDIT-0360,NONE,EXCLUDE,Rescue antiemetic,0–24 h,TEAS,Sham,Intention-to-treat; all randomized participants analyzed,Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: The Results text specifies tropisetron as the rescue antiemetic.,
AUDIT-0361,NONE,EXCLUDE,Cognitive recovery,Postoperative day 1 (~24 h),TEAS,Sham,Intention-to-treat; all randomized participants analyzed,Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: The Results prose oddly states scores were 'significantly lower in the TEAS group' although the printed TEAS means are higher; numerical values are preserved.,
AUDIT-0362,NONE,EXCLUDE,Cognitive recovery,Postoperative day 2 (~48 h),TEAS,Sham,Intention-to-treat; all randomized participants analyzed,Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: The Results prose oddly states scores were 'significantly lower in the TEAS group' although the printed TEAS means are higher; numerical values are preserved.,
AUDIT-0363,NONE,EXCLUDE,Intraoperative opioid,Intraoperative,TEAS,Sham,"Available-case analysis; 75 randomized, 70 analyzed",Outside defined quantitative estimands; retained in full descriptive extraction. Source QC: Table 1 gives no outcome-specific P value and states baseline/intraoperative variables did not significantly differ.,
AUDIT-0365,NONE,HOLD,PONV,End of surgery (T5),TEAS,Sham,"Available-case analysis; 75 randomized, 70 analyzed","Source ambiguity or unavailable required statistic: Source definition, timepoint, denominator, scale, statistic, or post-randomization subset requires adjudication; see raw source/QC. Source QC: The table labels the row simply 'PONV'; methods use a nausea verbal scale description.",
AUDIT-0366,NONE,HOLD,Pain,End of surgery (T5),TEAS,Sham,"Available-case analysis; 75 randomized, 70 analyzed","Source ambiguity or unavailable required statistic: Source definition, timepoint, denominator, scale, statistic, or post-randomization subset requires adjudication; see raw source/QC. Source QC: Methods describe a 0–4 verbal rating scale, but Table 4 reports only a number/proportion in a row labelled 'Pain' without specifying which threshold constitutes an event. Do not pool as a defined pain incidence until clarified.",
AUDIT-0367,NONE,HOLD,PONV,PACU discharge (T9),TEAS,Sham,"Available-case analysis; 75 randomized, 70 analyzed","Source ambiguity or unavailable required statistic: Source definition, timepoint, denominator, scale, statistic, or post-randomization subset requires adjudication; see raw source/QC. Source QC: The table labels the row simply 'PONV'; methods use a nausea verbal scale description.",
AUDIT-0368,NONE,HOLD,Pain,PACU discharge (T9),TEAS,Sham,"Available-case analysis; 75 randomized, 70 analyzed","Source ambiguity or unavailable required statistic: Source definition, timepoint, denominator, scale, statistic, or post-randomization subset requires adjudication; see raw source/QC. Source QC: Methods describe a 0–4 verbal rating scale, but Table 4 reports only a number/proportion in a row labelled 'Pain' without specifying which threshold constitutes an event. Do not pool as a defined pain incidence until clarified.",
AUDIT-0369,NONE,HOLD,PONV,24 h (T11),TEAS,Usual care,"Available-case analysis; 75 randomized, 70 analyzed","Source ambiguity or unavailable required statistic: Source definition, timepoint, denominator, scale, statistic, or post-randomization subset requires adjudication; see raw source/QC. Source QC: The table labels the row simply 'PONV'; methods use a nausea verbal scale description.",
