assessment_id,result_id,study,question_id,short_question,answer,justification,final_domain_judgment,judgment_basis,source_text,source_pdf,result_location,reviewer,review_date
V38-V33-OD-0239,V33-OD-0239,Gao 2021,1.1,Random sequence?,Y,Central block sequence with sealed allocation.,Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0239,V33-OD-0239,Gao 2021,1.2,Concealed allocation?,PY,Central block sequence with sealed allocation.,Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0239,V33-OD-0239,Gao 2021,1.3,Baseline pattern suggests randomization failure?,PN,Central block sequence with sealed allocation.,Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0239,V33-OD-0239,Gao 2021,2.1,Participant aware?,PY,Patients not blinded; differential postoperative behaviours/care cannot be excluded.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0239,V33-OD-0239,Gao 2021,2.2,Care personnel aware?,PY,Patients not blinded; differential postoperative behaviours/care cannot be excluded.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0239,V33-OD-0239,Gao 2021,2.3,Trial-context deviations?,NI,Patients not blinded; differential postoperative behaviours/care cannot be excluded.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0239,V33-OD-0239,Gao 2021,2.4,Deviations affect outcome?,NI,Patients not blinded; differential postoperative behaviours/care cannot be excluded.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0239,V33-OD-0239,Gao 2021,2.5,Deviations balanced?,NI,Patients not blinded; differential postoperative behaviours/care cannot be excluded.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0239,V33-OD-0239,Gao 2021,2.6,Assignment-effect analysis appropriate?,PY,Patients not blinded; differential postoperative behaviours/care cannot be excluded.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0239,V33-OD-0239,Gao 2021,2.7,Analysis departure materially consequential?,NA,Patients not blinded; differential postoperative behaviours/care cannot be excluded.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0239,V33-OD-0239,Gao 2021,3.1,All or nearly all outcome data?,PY,610/307 analysed in the intention-to-treat population.,Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0239,V33-OD-0239,Gao 2021,3.2,Evidence missingness does not bias result?,NA,610/307 analysed in the intention-to-treat population.,Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0239,V33-OD-0239,Gao 2021,3.3,Missingness could depend on outcome?,NA,610/307 analysed in the intention-to-treat population.,Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0239,V33-OD-0239,Gao 2021,3.4,Such dependence likely?,NA,610/307 analysed in the intention-to-treat population.,Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0239,V33-OD-0239,Gao 2021,4.1,Measurement method inappropriate?,PN,Patients not blinded; self-reported first flatus/defecation can be influenced despite blinded assessor.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0239,V33-OD-0239,Gao 2021,4.2,Measurement differs between arms?,PN,Patients not blinded; self-reported first flatus/defecation can be influenced despite blinded assessor.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0239,V33-OD-0239,Gao 2021,4.3,Outcome assessor aware?,PY,Patients not blinded; self-reported first flatus/defecation can be influenced despite blinded assessor.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0239,V33-OD-0239,Gao 2021,4.4,Awareness could influence measurement?,Y,Patients not blinded; self-reported first flatus/defecation can be influenced despite blinded assessor.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0239,V33-OD-0239,Gao 2021,4.5,Influence likely?,NI,Patients not blinded; self-reported first flatus/defecation can be influenced despite blinded assessor.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0239,V33-OD-0239,Gao 2021,5.1,Prospective analysis plan verified?,NI,Prospective result-level analysis plan not independently verified for this exact endpoint/window/contrast. Published outcome naming alone does not establish prespecification; no evidence sufficient to assert selective choice with High certainty.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0239,V33-OD-0239,Gao 2021,5.2,Result selected from multiple measurements?,PN,Prospective result-level analysis plan not independently verified for this exact endpoint/window/contrast. Published outcome naming alone does not establish prespecification; no evidence sufficient to assert selective choice with High certainty.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0239,V33-OD-0239,Gao 2021,5.3,Result selected from multiple analyses?,PN,Prospective result-level analysis plan not independently verified for this exact endpoint/window/contrast. Published outcome naming alone does not establish prespecification; no evidence sufficient to assert selective choice with High certainty.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0240,V33-OD-0240,Gao 2021,1.1,Random sequence?,Y,Central block sequence with sealed allocation.,Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0240,V33-OD-0240,Gao 2021,1.2,Concealed allocation?,PY,Central block sequence with sealed allocation.,Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0240,V33-OD-0240,Gao 2021,1.3,Baseline pattern suggests randomization failure?,PN,Central block sequence with sealed allocation.,Low,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0240,V33-OD-0240,Gao 2021,2.1,Participant aware?,PY,Patients not blinded; differential postoperative behaviours/care cannot be excluded.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0240,V33-OD-0240,Gao 2021,2.2,Care personnel aware?,PY,Patients not blinded; differential postoperative behaviours/care cannot be excluded.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0240,V33-OD-0240,Gao 2021,2.3,Trial-context deviations?,NI,Patients not blinded; differential postoperative behaviours/care cannot be excluded.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0240,V33-OD-0240,Gao 2021,2.4,Deviations affect outcome?,NI,Patients not blinded; differential postoperative behaviours/care cannot be excluded.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0240,V33-OD-0240,Gao 2021,2.5,Deviations balanced?,NI,Patients not blinded; differential postoperative behaviours/care cannot be excluded.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
V38-V33-OD-0240,V33-OD-0240,Gao 2021,2.6,Assignment-effect analysis appropriate?,PY,Patients not blinded; differential postoperative behaviours/care cannot be excluded.,Some concerns,Manual source-informed assessment; see domain rationale for uncertainty/author judgment. Not a software-generated rating.,10_FINAL_ADJUDICATION/01_SOURCE_EVIDENCE/Gao_2021.txt,TEAS EA Verification/Source PDFs/covidence_400_full_article.pdf,GI recovery outcomes,AI assistant under user delegation,2026-09-20
